"","seqid","source","type","start","end","score","strand","phase","attributes","ID"
"5278","chr07","SGD","gene",100674,103781,NA,"+",NA,"ID=YGL207W;Name=YGL207W;gene=SPT16;Alias=SPT16,SSF1,CDC68;Ontology_term=GO:0003711,GO:0008023,GO:0016944,GO:0006368,GO:0035101,GO:0006367,GO:0000790,GO:0005658,GO:0005634,GO:0005694,GO:0006260,GO:0006281,GO:0006350,GO:0006355,GO:0006508,GO:0006974,GO:0008235;Note=Subunit%20of%20the%20heterodimeric%20FACT%20complex%20(Spt16p-Pob3p)%2C%20facilitates%20RNA%20Polymerase%20II%20transcription%20elongation%20through%20nucleosomes%20by%20destabilizing%20and%20then%20reassembling%20nucleosome%20structure;dbxref=SGD:S000003175;orf_classification=Verified","YGL207W"
"5280","chr07","SGD","gene",104248,109209,NA,"-",NA,"ID=YGL206C;Name=YGL206C;gene=CHC1;Alias=CHC1,SWA5;Ontology_term=GO:0016192,GO:0030125,GO:0005198,GO:0006897,GO:0005488,GO:0005905,GO:0006461,GO:0006886,GO:0030130;Note=Clathrin%20heavy%20chain%2C%20subunit%20of%20the%20major%20coat%20protein%20involved%20in%20intracellular%20protein%20transport%20and%20endocytosis%3B%20two%20heavy%20chains%20form%20the%20clathrin%20triskelion%20structural%20component%3B%20the%20light%20chain%20(CLC1)%20is%20thought%20to%20regulate%20function;dbxref=SGD:S000003174;orf_classification=Verified","YGL206C"
"5282","chr07","SGD","gene",109863,112109,NA,"+",NA,"ID=YGL205W;Name=YGL205W;gene=POX1;Alias=POX1,FOX1;Ontology_term=GO:0003997,GO:0006635,GO:0005782,GO:0003995,GO:0005777,GO:0006118,GO:0006629,GO:0006631,GO:0008152,GO:0016491,GO:0016627,GO:0050660;Note=Fatty-acyl%20coenzyme%20A%20oxidase%2C%20involved%20in%20the%20fatty%20acid%20beta-oxidation%20pathway%3B%20localized%20to%20the%20peroxisomal%20matrix;dbxref=SGD:S000003173;orf_classification=Verified","YGL205W"
"5289","chr07","SGD","gene",113405,113710,NA,"-",NA,"ID=YGL204C;Name=YGL204C;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data;dbxref=SGD:S000003172;orf_classification=Dubious","YGL204C"
"5293","chr07","SGD","gene",114180,116436,NA,"-",NA,"ID=YGL203C;Name=YGL203C;gene=KEX1;Alias=KEX1;Ontology_term=GO:0004187,GO:0005802,GO:0016485,GO:0004180,GO:0004185,GO:0006508,GO:0008233,GO:0016020,GO:0016021,GO:0016787;Note=Protease%20involved%20in%20the%20processing%20of%20killer%20toxin%20and%20alpha%20factor%20precursor%3B%20cleaves%20Lys%20and%20Arg%20residues%20from%20the%20C-terminus%20of%20peptides%20and%20proteins;dbxref=SGD:S000003171;orf_classification=Verified","YGL203C"
"5300","chr07","SGD","gene",117831,119333,NA,"+",NA,"ID=YGL202W;Name=YGL202W;gene=ARO8;Alias=ARO8;Ontology_term=GO:0009072,GO:0008793,GO:0005737,GO:0003824,GO:0008483,GO:0009058,GO:0016740,GO:0016769,GO:0030170;Note=Aromatic%20aminotransferase%20I%2C%20expression%20is%20regulated%20by%20general%20control%20of%20amino%20acid%20biosynthesis;dbxref=SGD:S000003170;orf_classification=Verified","YGL202W"
"5303","chr07","SGD","gene",119626,122679,NA,"-",NA,"ID=YGL201C;Name=YGL201C;gene=MCM6;Alias=MCM6;Ontology_term=GO:0005634,GO:0005737,GO:0005656,GO:0006270,GO:0042555,GO:0031261,GO:0006271,GO:0000084,GO:0003688,GO:0043140,GO:0006268,GO:0009378,GO:0008094,GO:0006267,GO:0000166,GO:0003677,GO:0005524,GO:0006260,GO:0006350,GO:0006355,GO:0007049;Note=Protein%20involved%20in%20DNA%20replication%3B%20component%20of%20the%20Mcm2-7%20hexameric%20complex%20that%20binds%20chromatin%20as%20a%20part%20of%20the%20pre-replicative%20complex;dbxref=SGD:S000003169;orf_classification=Verified","YGL201C"
"5307","chr07","SGD","gene",124466,125075,NA,"-",NA,"ID=YGL200C;Name=YGL200C;gene=EMP24;Alias=EMP24,BST2;Ontology_term=GO:0016050,GO:0016021,GO:0005783,GO:0003674,GO:0006888,GO:0030134,GO:0006621,GO:0006810,GO:0015031,GO:0016020;Note=Integral%20membrane%20component%20of%20endoplasmic%20reticulum-derived%20COPII-coated%20vesicles%2C%20which%20function%20in%20ER%20to%20Golgi%20transport;dbxref=SGD:S000003168;orf_classification=Verified","YGL200C"
"5309","chr07","SGD","gene",125342,125812,NA,"-",NA,"ID=YGL199C;Name=YGL199C;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20partially%20overlaps%20the%20verified%20ORF%20YIP4%2FYGL198W;dbxref=SGD:S000003167;orf_classification=Dubious","YGL199C"
"5311","chr07","SGD","gene",125361,126068,NA,"+",NA,"ID=YGL198W;Name=YGL198W;gene=YIP4;Alias=YIP4;Ontology_term=GO:0017137,GO:0016192,GO:0005794,GO:0016020,GO:0016021;Note=Protein%20that%20interacts%20with%20Rab%20GTPases%2C%20localized%20to%20late%20Golgi%20vesicles%3B%20computational%20analysis%20of%20large-scale%20protein-protein%20interaction%20data%20suggests%20a%20possible%20role%20in%20vesicle-mediated%20transport;dbxref=SGD:S000003166;orf_classification=Verified","YGL198W"
"5313","chr07","SGD","gene",126468,130931,NA,"+",NA,"ID=YGL197W;Name=YGL197W;gene=MDS3;Alias=MDS3;Ontology_term=GO:0005737,GO:0003674,GO:0005739,GO:0042174,GO:0007126,GO:0030435;Note=Protein%20with%20an%20N-terminal%20kelch-like%20domain%2C%20putative%20negative%20regulator%20of%20early%20meiotic%20gene%20expression%3B%20required%2C%20with%20Pmd1p%2C%20for%20growth%20under%20alkaline%20conditions;dbxref=SGD:S000003165;orf_classification=Verified","YGL197W"
"5315","chr07","SGD","gene",131653,132939,NA,"+",NA,"ID=YGL196W;Name=YGL196W;gene=DSD1;Alias=DSD1;Ontology_term=GO:0008150,GO:0005575,GO:0008721;Note=D-serine%20dehydratase%20(aka%20D-serine%20ammonia-lyase)%3B%20converts%20D-serine%20to%20pyruvate%20and%20ammonia%3B%20specifc%20for%20D-serine%2C%20unlike%20the%20bacterial%20enzyme%20which%20recognizes%20both%20D-serine%20and%20L-serine%20as%20substrates;dbxref=SGD:S000003164;orf_classification=Verified","YGL196W"
"5317","chr07","SGD","gene",133295,141313,NA,"+",NA,"ID=YGL195W;Name=YGL195W;gene=GCN1;Alias=GCN1;Ontology_term=GO:0005829,GO:0005830,GO:0006448,GO:0003674,GO:0005739,GO:0005488,GO:0006417;Note=Positive%20regulator%20of%20the%20Gcn2p%20kinase%20activity%2C%20forms%20a%20complex%20with%20Gcn20p%3B%20proposed%20to%20stimulate%20Gcn2p%20activation%20by%20an%20uncharged%20tRNA;dbxref=SGD:S000003163;orf_classification=Verified","YGL195W"
"5319","chr07","SGD","gene",141489,141731,NA,"-",NA,"ID=YGL194C-A;Name=YGL194C-A;Ontology_term=GO:0008150,GO:0003674,GO:0005575,GO:0016020,GO:0016021;Note=Putative%20protein%20of%20unknown%20function%2C%20identified%20based%20on%20comparisons%20of%20the%20genome%20sequences%20of%20six%20Saccharomyces%20species;dbxref=SGD:S000087160;orf_classification=Uncharacterized","YGL194C-A"
"5321","chr07","SGD","gene",142138,143496,NA,"-",NA,"ID=YGL194C;Name=YGL194C;gene=HOS2;Alias=HOS2,RTL1;Ontology_term=GO:0006355,GO:0000118,GO:0006325,GO:0045129,GO:0017136,GO:0016575,GO:0045835,GO:0004407,GO:0005634,GO:0006350,GO:0016568,GO:0016787;Note=Histone%20deacetylase%20required%20for%20gene%20activation%20via%20specific%20deacetylation%20of%20lysines%20in%20H3%20and%20H4%20histone%20tails%3B%20subunit%20of%20the%20Set3%20complex%2C%20a%20meiotic-specific%20repressor%20of%20sporulation%20specific%20genes%20that%20contains%20deacetylase%20activity;dbxref=SGD:S000003162;orf_classification=Verified","YGL194C"
"5323","chr07","SGD","gene",143686,143997,NA,"-",NA,"ID=YGL193C;Name=YGL193C;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Haploid-specific%20gene%20repressed%20by%20a1-alpha2%2C%20turned%20off%20in%20sir3%20null%20strains%2C%20absence%20enhances%20the%20sensitivity%20of%20rad52-327%20cells%20to%20campothecin%20almost%20100-fold;dbxref=SGD:S000003161;orf_classification=Uncharacterized","YGL193C"
"5325","chr07","SGD","gene",144016,145818,NA,"+",NA,"ID=YGL192W;Name=YGL192W;gene=IME4;Alias=IME4,SPO8;Ontology_term=GO:0008174,GO:0007126,GO:0016556,GO:0005575,GO:0003723,GO:0005634,GO:0006139,GO:0008168,GO:0016422,GO:0016740,GO:0030435;Note=Probable%20mRNA%20N6-adenosine%20methyltransferase%20that%20is%20required%20for%20IME1%20transcript%20accumulation%20and%20for%20sporulation%3B%20expression%20is%20induced%20in%20starved%20MATa%2FMAT%20alpha%20diploid%20cells;dbxref=SGD:S000003160;orf_classification=Verified","YGL192W"
"5327","chr07","SGD","gene",146578,146967,NA,"+",NA,"ID=YGL191W;Name=YGL191W;gene=COX13;Alias=COX13;Ontology_term=GO:0005751,GO:0009060,GO:0030234,GO:0004129,GO:0005739,GO:0005740,GO:0006118,GO:0016020,GO:0016491;Note=Subunit%20VIa%20of%20cytochrome%20c%20oxidase%2C%20which%20is%20the%20terminal%20member%20of%20the%20mitochondrial%20inner%20membrane%20electron%20transport%20chain%3B%20not%20essential%20for%20cytochrome%20c%20oxidase%20activity%20but%20may%20modulate%20activity%20in%20response%20to%20ATP;dbxref=SGD:S000003159;orf_classification=Verified","YGL191W"
"5329","chr07","SGD","gene",147579,149159,NA,"-",NA,"ID=YGL190C;Name=YGL190C;gene=CDC55;Alias=CDC55;Ontology_term=GO:0000158,GO:0007015,GO:0007094,GO:0006412,GO:0007117,GO:0000159,GO:0007124,GO:0006470,GO:0005634,GO:0005934,GO:0005935,GO:0001100,GO:0007049,GO:0007165,GO:0008601;Note=Non-essential%20regulatory%20subunit%20B%20of%20protein%20phosphatase%202A%3B%20has%20multiple%20roles%20in%20mitosis%20and%20protein%20biosynthesis%3B%20found%20in%20the%20nucleus%20of%20most%20cells%20but%20also%20at%20the%20bud%20neck%20(large-budded%20cells)%20and%20at%20the%20bud%20tip%20(small-budded%20cells);dbxref=SGD:S000003158;orf_classification=Verified","YGL190C"
"5331","chr07","SGD","gene",149999,150736,NA,"-",NA,"ID=YGL189C;Name=YGL189C;gene=RPS26A;Alias=RPS26A,RPS26;Ontology_term=GO:0003735,GO:0005843,GO:0006412,GO:0005622,GO:0005840,GO:0030529;Note=Protein%20component%20of%20the%20small%20(40S)%20ribosomal%20subunit%3B%20nearly%20identical%20to%20Rps26Bp%20and%20has%20similarity%20to%20rat%20S26%20ribosomal%20protein;dbxref=SGD:S000003157;orf_classification=Verified","YGL189C"
"5334","chr07","SGD","gene",150594,150734,NA,"-",NA,"ID=YGL188C-A;Name=YGL188C-A;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Putative%20protein%20of%20unknown%20function;dbxref=SGD:S000028635;orf_classification=Uncharacterized","YGL188C-A"
"5336","chr07","SGD","gene",151113,151286,NA,"-",NA,"ID=YGL188C;Name=YGL188C;Ontology_term=GO:0003674,GO:0005575,GO:0008150;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data;dbxref=SGD:S000003156;orf_classification=Dubious","YGL188C"
"5338","chr07","SGD","gene",151474,152295,NA,"-",NA,"ID=YGL187C;Name=YGL187C;gene=COX4;Alias=COX4;Ontology_term=GO:0005751,GO:0009060,GO:0006123,GO:0004129,GO:0005739,GO:0008270,GO:0005740,GO:0006118,GO:0016020,GO:0016491,GO:0046872;Note=Subunit%20IV%20of%20cytochrome%20c%20oxidase%2C%20which%20is%20the%20terminal%20member%20of%20the%20mitochondrial%20inner%20membrane%20electron%20transport%20chain%3B%20N-terminal%2025%20residues%20of%20precursor%20are%20cleaved%20during%20mitochondrial%20import%3B%20phosphorylated;dbxref=SGD:S000003155;orf_classification=Verified","YGL187C"
"5341","chr07","SGD","gene",152807,154546,NA,"-",NA,"ID=YGL186C;Name=YGL186C;gene=TPN1;Alias=TPN1;Ontology_term=GO:0005886,GO:0051183,GO:0051180,GO:0006810,GO:0015205,GO:0015931,GO:0016020,GO:0016021;Note=Plasma%20membrane%20pyridoxine%20(vitamin%20B6)%20transporter%3B%20member%20of%20the%20purine-cytosine%20permease%20subfamily%20within%20the%20major%20facilitator%20superfamily%3B%20proton%20symporter%20with%20similarity%20to%20Fcy21p%2C%20Fcy2p%2C%20and%20Fcy22p;dbxref=SGD:S000003154;orf_classification=Verified","YGL186C"
"5343","chr07","SGD","gene",154937,156076,NA,"-",NA,"ID=YGL185C;Name=YGL185C;Ontology_term=GO:0016616,GO:0008152,GO:0005737,GO:0016491,GO:0048037;Note=Putative%20protein%20with%20sequence%20similarity%20to%20hydroxyacid%20dehydrogenases%3B%20green%20fluorescent%20protein%20(GFP)-fusion%20protein%20localizes%20to%20the%20cytoplasm;dbxref=SGD:S000003153;orf_classification=Uncharacterized","YGL185C"
"5345","chr07","SGD","gene",156385,157782,NA,"-",NA,"ID=YGL184C;Name=YGL184C;gene=STR3;Alias=STR3;Ontology_term=GO:0004121,GO:0009086,GO:0005575,GO:0003824,GO:0005634,GO:0006520,GO:0008652,GO:0016829,GO:0030170;Note=Cystathionine%20beta-lyase%2C%20converts%20cystathionine%20into%20homocysteine;dbxref=SGD:S000003152;orf_classification=Verified","YGL184C"
"5347","chr07","SGD","gene",158313,159055,NA,"-",NA,"ID=YGL183C;Name=YGL183C;gene=MND1;Alias=MND1;Ontology_term=GO:0007131,GO:0000794,GO:0003690,GO:0005515,GO:0003677,GO:0005634,GO:0006310,GO:0007126;Note=Protein%20required%20for%20recombination%20and%20meiotic%20nuclear%20division%3B%20forms%20a%20complex%20with%20Hop2p%2C%20which%20is%20involved%20in%20chromosome%20pairing%20and%20repair%20of%20meiotic%20double-strand%20breaks;dbxref=SGD:S000003151;orf_classification=Verified","YGL183C"
"5351","chr07","SGD","gene",159043,159366,NA,"-",NA,"ID=YGL182C;Name=YGL182C;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20partially%20overlaps%20the%20verified%20ORF%20MND1%2FYGL183C;dbxref=SGD:S000003150;orf_classification=Dubious","YGL182C"
"5353","chr07","SGD","gene",159676,160866,NA,"+",NA,"ID=YGL181W;Name=YGL181W;gene=GTS1;Alias=GTS1,LSR1,FHT1;Ontology_term=GO:0000074,GO:0006855,GO:0005737,GO:0007624,GO:0005634,GO:0000902,GO:0001300,GO:0030437,GO:0045449,GO:0003713,GO:0006350,GO:0006355,GO:0008270,GO:0043087,GO:0046872,GO:0030479,GO:0006897;Note=Protein%20containing%20a%20zinc-finger%20in%20the%20N-terminus%20and%20a%20long%20Gln-rich%20region%20in%20the%20C-terminus%3B%20regulates%20ultradian%20rhythm%2C%20cell%20size%2C%20cell%20cycle%2C%20lifespan%2C%20sporulation%2C%20heat%20tolerance%2C%20and%20multidrug%20transport;dbxref=SGD:S000003149;orf_classification=Verified","YGL181W"
"5355","chr07","SGD","gene",161835,164528,NA,"+",NA,"ID=YGL180W;Name=YGL180W;gene=ATG1;Alias=ATG1,APG1,CVT10,AUT3;Ontology_term=GO:0005829,GO:0004674,GO:0006914,GO:0016050,GO:0000407,GO:0000166,GO:0004672,GO:0005524,GO:0006468,GO:0006810,GO:0015031,GO:0016020,GO:0016301,GO:0016740;Note=Protein%20serine%2Fthreonine%20kinase%2C%20required%20for%20autophagy%20and%20for%20the%20cytoplasm-to-vacuole%20targeting%20(Cvt)%20pathway;dbxref=SGD:S000003148;orf_classification=Verified","YGL180W"
"5359","chr07","SGD","gene",165179,166861,NA,"-",NA,"ID=YGL179C;Name=YGL179C;gene=TOS3;Alias=TOS3;Ontology_term=GO:0005737,GO:0006006,GO:0005634,GO:0006468,GO:0004674,GO:0000166,GO:0004672,GO:0005524,GO:0016301,GO:0016740;Note=Protein%20kinase%2C%20related%20to%20and%20functionally%20redundant%20with%20Elm1p%20and%20Sak1p%20for%20the%20phosphorylation%20and%20activation%20of%20Snf1p%3B%20functionally%20orthologous%20to%20LKB1%2C%20a%20mammalian%20kinase%20associated%20with%20Peutz-Jeghers%20cancer-susceptibility%20syndrome;dbxref=SGD:S000003147;orf_classification=Verified","YGL179C"
"5361","chr07","SGD","gene",169122,172341,NA,"+",NA,"ID=YGL178W;Name=YGL178W;gene=MPT5;Alias=MPT5,UTH4,PUF5,HTR1;Ontology_term=GO:0006605,GO:0007047,GO:0003729,GO:0000321,GO:0000288,GO:0001308,GO:0005737,GO:0001302,GO:0003723,GO:0005488;Note=Member%20of%20the%20Puf%20family%20of%20RNA-binding%20proteins%3B%20binds%20to%20mRNAs%20encoding%20chromatin%20modifiers%20and%20spindle%20pole%20body%20components%3B%20involved%20in%20longevity%2C%20maintenance%20of%20cell%20wall%20integrity%2C%20and%20sensitivity%20to%20and%20recovery%20from%20pheromone%20arrest;dbxref=SGD:S000003146;orf_classification=Verified","YGL178W"
"5365","chr07","SGD","gene",169329,169676,NA,"+",NA,"ID=YGL177W;Name=YGL177W;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data;dbxref=SGD:S000003145;orf_classification=Dubious","YGL177W"
"5367","chr07","SGD","gene",173185,174849,NA,"-",NA,"ID=YGL176C;Name=YGL176C;Ontology_term=GO:0003674,GO:0005575,GO:0008150;Note=Putative%20protein%20of%20unknown%20function%3B%20deletion%20mutant%20is%20viable%20and%20has%20no%20detectable%20phenotype;dbxref=SGD:S000003144;orf_classification=Uncharacterized","YGL176C"
"5369","chr07","SGD","gene",175055,176092,NA,"-",NA,"ID=YGL175C;Name=YGL175C;gene=SAE2;Alias=SAE2,COM1;Ontology_term=GO:0000706,GO:0003674,GO:0005634,GO:0005737,GO:0007126;Note=Protein%20with%20a%20role%20in%20accurate%20meiotic%20and%20mitotic%20double-strand%20break%20repair%3B%20phosphorylated%20in%20response%20to%20DNA%20damage%20and%20required%20for%20normal%20resistance%20to%20DNA-damaging%20agents;dbxref=SGD:S000003143;orf_classification=Verified","YGL175C"
"5371","chr07","SGD","gene",176315,177115,NA,"+",NA,"ID=YGL174W;Name=YGL174W;gene=BUD13;Alias=BUD13,CWC26;Ontology_term=GO:0003674,GO:0000282,GO:0005634,GO:0000398,GO:0006406,GO:0005681,GO:0006397,GO:0008380;Note=Subunit%20of%20the%20RES%20complex%2C%20which%20is%20required%20for%20nuclear%20pre-mRNA%20retention%20and%20splicing%3B%20involved%20in%20bud-site%20selection%3B%20diploid%20mutants%20display%20a%20unipolar%20budding%20pattern%20instead%20of%20the%20wild-type%20bipolar%20pattern;dbxref=SGD:S000003142;orf_classification=Verified","YGL174W"
"5373","chr07","SGD","gene",177297,181883,NA,"-",NA,"ID=YGL173C;Name=YGL173C;gene=KEM1;Alias=KEM1,XRN1,SKI1,SEP1,RAR5,DST2;Ontology_term=GO:0004534,GO:0005737,GO:0006364,GO:0006402,GO:0030447,GO:0000150,GO:0004536,GO:0000932,GO:0043330,GO:0007089,GO:0000723,GO:0000742,GO:0000287,GO:0003676,GO:0003677,GO:0004518,GO:0004527,GO:0005622,GO:0006310,GO:0006974,GO:0016787;Note=Evolutionarily-conserved%205'-3'%20exonuclease%20component%20of%20cytoplasmic%20processing%20(P)%20bodies%20involved%20in%20mRNA%20decay%3B%20plays%20a%20role%20in%20microtubule-mediated%20processes%2C%20filamentous%20growth%2C%20ribosomal%20RNA%20maturation%2C%20and%20telomere%20maintenance;dbxref=SGD:S000003141;orf_classification=Verified","YGL173C"
"5375","chr07","SGD","gene",182470,183888,NA,"+",NA,"ID=YGL172W;Name=YGL172W;gene=NUP49;Alias=NUP49,NSP49;Ontology_term=GO:0005198,GO:0005643,GO:0006407,GO:0006408,GO:0006409,GO:0006606,GO:0006608,GO:0006611,GO:0000055,GO:0006388,GO:0006607,GO:0006609,GO:0006610,GO:0006406,GO:0006999,GO:0005635,GO:0005634,GO:0006605,GO:0006810,GO:0015031,GO:0051028;Note=Subunit%20of%20the%20Nsp1p-Nup57p-Nup49p-Nic96p%20subcomplex%20of%20the%20nuclear%20pore%20complex%20(NPC)%2C%20required%20for%20nuclear%20export%20of%20ribosomes;dbxref=SGD:S000003140;orf_classification=Verified","YGL172W"
"5377","chr07","SGD","gene",184160,185854,NA,"+",NA,"ID=YGL171W;Name=YGL171W;gene=ROK1;Alias=ROK1;Ontology_term=GO:0005730,GO:0004004,GO:0006364,GO:0016887,GO:0000166,GO:0003676,GO:0003723,GO:0004386,GO:0005524,GO:0005634,GO:0008026,GO:0016787;Note=ATP-dependent%20RNA%20helicase%20of%20the%20DEAD%20box%20family%3B%20required%20for%2018S%20rRNA%20synthesis;dbxref=SGD:S000003139;orf_classification=Verified","YGL171W"
"5379","chr07","SGD","gene",185923,187164,NA,"-",NA,"ID=YGL170C;Name=YGL170C;gene=SPO74;Alias=SPO74;Ontology_term=GO:0005198,GO:0005816,GO:0030437,GO:0030435;Note=Component%20of%20the%20meiotic%20outer%20plaque%20of%20the%20spindle%20pole%20body%2C%20involved%20in%20modifying%20the%20meiotic%20outer%20plaque%20that%20is%20required%20prior%20to%20prospore%20membrane%20formation;dbxref=SGD:S000003138;orf_classification=Verified","YGL170C"
"5383","chr07","SGD","gene",187829,189109,NA,"+",NA,"ID=YGL169W;Name=YGL169W;gene=SUA5;Alias=SUA5;Ontology_term=GO:0009060,GO:0003674,GO:0005737;Note=Protein%20required%20for%20respiratory%20growth%3B%20null%20mutation%20suppresses%20the%20Cyc1p%20translation%20defect%20caused%20by%20the%20presence%20of%20an%20aberrant%20ATG%20codon%20upstream%20of%20the%20correct%20start;dbxref=SGD:S000003137;orf_classification=Verified","YGL169W"
"5385","chr07","SGD","gene",189234,189566,NA,"+",NA,"ID=YGL168W;Name=YGL168W;gene=HUR1;Alias=HUR1;Ontology_term=GO:0006260,GO:0000723,GO:0003674,GO:0005575,GO:0016020,GO:0016021;Note=Protein%20required%20for%20hydroxyurea%20resistance%3B%20has%20possible%20roles%20in%20DNA%20replication%20and%20maintenance%20of%20proper%20telomere%20length;dbxref=SGD:S000003136;orf_classification=Verified","YGL168W"
"5387","chr07","SGD","gene",189386,192238,NA,"-",NA,"ID=YGL167C;Name=YGL167C;gene=PMR1;Alias=PMR1,SSC1,LDB1,BSD1;Ontology_term=GO:0045045,GO:0005388,GO:0006816,GO:0015410,GO:0006828,GO:0000139,GO:0005509,GO:0006486,GO:0000166,GO:0000287,GO:0003824,GO:0005524,GO:0006810,GO:0006811,GO:0006812,GO:0008152,GO:0015662,GO:0015992,GO:0016020,GO:0016021,GO:0016787,GO:0016820;Note=High%20affinity%20Ca2%2B%2FMn2%2B%20P-type%20ATPase%20required%20for%20Ca2%2B%20and%20Mn2%2B%20transport%20into%20Golgi%3B%20involved%20in%20Ca2%2B%20dependent%20protein%20sorting%20and%20processing%3B%20mutations%20in%20human%20homolog%20ATP2C1%20cause%20acantholytic%20skin%20condition%20Hailey-Hailey%20disease;dbxref=SGD:S000003135;orf_classification=Verified","YGL167C"
"5390","chr07","SGD","gene",192898,193575,NA,"+",NA,"ID=YGL166W;Name=YGL166W;gene=CUP2;Alias=CUP2,ACE1;Ontology_term=GO:0003706,GO:0006367,GO:0005634,GO:0046688,GO:0003677,GO:0003700,GO:0005507,GO:0006350,GO:0006355,GO:0008270,GO:0046872;Note=Copper-binding%20transcription%20factor%3B%20activates%20transcription%20of%20the%20metallothionein%20genes%20CUP1-1%20and%20CUP1-2%20in%20response%20to%20elevated%20copper%20concentrations;dbxref=SGD:S000003134;orf_classification=Verified","YGL166W"
